DOC_CTRL_NUM,REPORTING_YEAR,CHEM_NAME,CITY_NAME,STATE_ABBR,TOTAL_RELEASE
"1316215412204","2016","Lead","AVA","MO",""
"1308206226108","2008","Lead","MARYVILLE","MO",""
"1388025222769","1988","Lead","JEFFERSON CITY","MO",""
"1318216775371","2018","Lead","KANSAS CITY","MO",""
"1319218078689","2019","Lead","CHILLICOTHE","MO",""
"1313211618172","2013","Lead","JOPLIN","MO",""
"1316215612223","2016","Lead","O FALLON","MO",""
"1319217648462","2019","Lead","JOPLIN","MO",""
"1321219700628","2021","Lead","WASHINGTON","MO",""
"1316215465194","2016","Lead","KANSAS CITY","MO",""
"1311209744832","2011","Lead","SLATER","MO",""
"1313211059454","2013","Lead","LEBANON","MO",""
"1312210297127","2012","Lead","WASHINGTON","MO",""
"1301150540641","2001","Lead","KANSAS CITY","MO",""
"1312215268689","2012","Lead","JEFFERSON CITY","MO","0"
"1398125360495","1998","Lead","HIGH RIDGE","MO",""
"1398120599992","1998","Lead","SAINT LOUIS","MO",""
"1307205301310","2007","Lead","SAINT CHARLES","MO",""
"1398120292457","1998","Lead","TRENTON","MO","35"
"1316215636337","2016","Lead","JEFFERSON CITY","MO",""
"1308206378515","2008","Lead","WARRENTON","MO",""
"1395095334001","1995","Lead","SAINT LOUIS","MO",""
"1314211905258","2014","Lead","SAINT LOUIS","MO",""
"1317216063038","2017","Lead","KANSAS CITY","MO",""
"1318216895969","2018","Lead","LEBANON","MO",""
"1311209239185","2011","Lead","KANSAS CITY","MO",""
"1314212808923","2014","Lead","O FALLON","MO",""
"1316215610383","2016","Lead","SAINT CHARLES","MO",""
"1313214892667","2013","Lead","SAINT LOUIS","MO",""
"1312210189510","2012","Lead","O FALLON","MO",""
"1316215019353","2016","Lead","LEBANON","MO",""
"1312210153058","2012","Lead","SAINT JOSEPH","MO",""
"1309207968379","2009","Lead","MONETT","MO",".21"
"1301155009564","2001","Lead","LOUISIANA","MO","0"
"1303201590167","2003","Lead","FENTON","MO",""
"1309207255872","2009","Lead","SEDALIA","MO","0"
"1308206318887","2008","Lead","O FALLON","MO",""
"1312210027052","2012","Lead","NEOSHO","MO",""
"1307205301284","2007","Lead","SPRINGFIELD","MO",""
"1307205932041","2007","Lead","TROY","MO",""
"1304202880480","2004","Lead","ELDON","MO",""
"1302200651913","2002","Lead","MONETT","MO",""
"1321219607898","2021","Lead","KANSAS CITY","MO",""
"1316215264781","2016","Lead","OZARK","MO",".69"
"1309207263195","2009","Lead","FORT LEONARD WOOD","MO",""
"1398203091727","1998","Lead","SAINT LOUIS","MO",""
"1304202236954","2004","Lead","MONROE CITY","MO","0"
"1304202976496","2004","Lead","MILAN","MO",""
"1389035685559","1989","Lead","BERKELEY","MO",""
"1311208976288","2011","Lead","SAINT JOSEPH","MO",""
"1312210140493","2012","Lead","HIGH HILL","MO",""
"1311209318777","2011","Lead","JACKSON","MO",""
"1311209697832","2011","Lead","MEXICO","MO",""
"1300140011685","2000","Lead","SEDALIA","MO",""
"1303201724921","2003","Lead","WASHINGTON","MO","1"
"1313211449929","2013","Lead","MONETT","MO",".053"
"1306204553820","2006","Lead","KANSAS CITY","MO",""
"1301150458824","2001","Lead","FORT LEONARD WOOD","MO",""
"1319217975958","2019","Lead","MACON","MO",""
"1388025414715","1988","Lead","SENECA","MO","0"
"1311209458520","2011","Lead","KANSAS CITY","MO",""
"1308206202323","2008","Lead","CAMDENTON","MO","0"
"1313211158112","2013","Lead","SOUTH WEST CITY","MO","0"
"1317216195560","2017","Lead","SULLIVAN","MO",""
"1308206209532","2008","Lead","NEOSHO","MO",""
"1309208072266","2009","Lead","SAINT PETERS","MO",""
"1388025290521","1988","Lead","SAINT LOUIS","MO",""
"1398120428166","1998","Lead","WASHINGTON","MO","0"
"1390045692225","1990","Lead","GLASGOW","MO",""
"1308206427852","2008","Lead","WARRENSBURG","MO",""
"1318218549095","2018","Lead","FARMINGTON","MO","0"
"1309207626146","2009","Lead","KANSAS CITY","MO",""
"1313211845488","2013","Lead","CAPE GIRARDEAU","MO",""
"1313211341577","2013","Lead","GLASGOW","MO",""
"1310208893331","2010","Lead","COLUMBIA","MO",""
"1388025794025","1988","Lead","NORTH KANSAS CITY","MO",""
"1311209061249","2011","Lead","CAMDENTON","MO","1"
"1307205757952","2007","Lead","KINGSVILLE","MO",""
"1300140021926","2000","Lead","CARTHAGE","MO","0"
"1307205585639","2007","Lead","SAINT CHARLES","MO",""
"1315214222477","2015","Lead","SAINT LOUIS","MO",""
"1308206854200","2008","Lead","SEDALIA","MO",".68"
"1395090228572","1995","Lead","GLOVER","MO","13"
"1314212784110","2014","Lead","CLAYCOMO","MO",""
"1310208036412","2010","Lead","KANSAS CITY","MO",""
"1313211725953","2013","Lead","CENTRALIA","MO",""
"1307205557515","2007","Lead","O FALLON","MO",""
"1314212924841","2014","Lead","WASHINGTON","MO",""
"1304202306407","2004","Lead","SULLIVAN","MO",""
"1390045358102","1990","Lead","SAINT LOUIS","MO",""
"1304202777355","2004","Lead","MOUNT VERNON","MO",""
"1313211277165","2013","Lead","SAINT JOSEPH","MO",""
"1308206409979","2008","Lead","CHILLICOTHE","MO","0"
"1301150322333","2001","Lead","WEST PLAINS","MO",""
"1307205372129","2007","Lead","ARNOLD","MO",""
"1305204023257","2005","Lead","KANSAS CITY","MO",""
"1320218586131","2020","Lead","MONETT","MO",""
"1311209011307","2011","Lead","FORT LEONARD WOOD","MO",""
"1387010958027","1987","Lead","FENTON","MO",""
"1302200425864","2002","Lead","KANSAS CITY","MO",""
"1303202054983","2003","Lead","INDEPENDENCE","MO",""
"1307205301260","2007","Lead","INDEPENDENCE","MO",""
"1320220286241","2020","Lead","JOPLIN","MO",""
"1305203922315","2005","Lead","OZARK","MO",""
"1398120293079","1998","Lead","JEFFERSON CITY","MO",""
"1393075481717","1993","Lead","SAINT CHARLES","MO",""
"1393070282823","1993","Lead","GLASGOW","MO",""
"1301150382190","2001","Lead","FENTON","MO",""
"1309207535764","2009","Lead","JACKSON","MO",""
"1314212833608","2014","Lead","TROY","MO",""
"1317215817053","2017","Lead","CAPE GIRARDEAU","MO",""
"1313210988034","2013","Lead","CASSVILLE","MO",""
"1389035340583","1989","Lead","SAINT LOUIS","MO",""
"1309207961208","2009","Lead","GRANDVIEW","MO",""
"1397110266549","1997","Lead","WASHINGTON","MO",""
"1316215589565","2016","Lead","SAINT LOUIS","MO",""
"1314212476978","2014","Lead","FORT LEONARD WOOD","MO",""
"1305203461088","2005","Lead","WEST PLAINS","MO",""
"1316215636376","2016","Lead","SEDALIA","MO",""
"1315213702501","2015","Lead","SPRINGFIELD","MO",""
"1301150717510","2001","Lead","HIGH RIDGE","MO","0"
"1319218177386","2019","Lead","GARDEN CITY","MO",""
"1318218456883","2018","Lead","HIGH HILL","MO",""
"1317216264756","2017","Lead","WASHINGTON","MO",""
"1307205311842","2007","Lead","CHILLICOTHE","MO",""
"1306204243683","2006","Lead","WEST PLAINS","MO",""
"1316219439573","2016","Lead","FENTON","MO",""
"1314212556777","2014","Lead","SEDALIA","MO",""
"1311209138650","2011","Lead","SAINT JOSEPH","MO",""
"1314212770224","2014","Lead","HIGH RIDGE","MO",""
"1313211428762","2013","Lead","SAINT LOUIS","MO",""
"1390045386594","1990","Lead","WARRENSBURG","MO",""
"1388025825288","1988","Lead","SAINT JOSEPH","MO","100"
"1312210812881","2012","Lead","JOPLIN","MO",""
"1309207255858","2009","Lead","SAINT JOSEPH","MO",""
"1313211181298","2013","Lead","EARTH CITY","MO",""
"1315213538515","2015","Lead","LEBANON","MO",""
"1320219119233","2020","Lead","MEXICO","MO",""
"1307205557580","2007","Lead","CAPE GIRARDEAU","MO",""
"1303201199748","2003","Lead","SEDALIA","MO",".68"
"1321219729581","2021","Lead","SPRINGFIELD","MO",""
"1306204424446","2006","Lead","SAINT LOUIS","MO",""
"1396100134978","1996","Lead","JEFFERSON CITY","MO","3"
"1396100134978","1996","Lead","JEFFERSON CITY","MO",""
"1399130470875","1999","Lead","WASHINGTON","MO","0"
"1320218780652","2020","Lead","NEVADA","MO",""
"1309207150121","2009","Lead","SAINT LOUIS","MO",""
"1395090223963","1995","Lead","NORTH KANSAS CITY","MO",""
"1319217965197","2019","Lead","SAINT LOUIS","MO",""
"1389035195724","1989","Lead","SAINT LOUIS","MO",""
"1319218435725","2019","Lead","MOBERLY","MO",""
"1312210387078","2012","Lead","SAINT CHARLES","MO",""
"1314212797070","2014","Lead","MONROE CITY","MO","0"
"1310208176560","2010","Lead","LEBANON","MO",""
"1302200080238","2002","Lead","SAINT LOUIS","MO",""
"1301150308866","2001","Lead","HAYTI","MO","0"
"1313211144276","2013","Lead","KANSAS CITY","MO",""
"1318217306188","2018","Lead","CARTHAGE","MO",""
"1311209624574","2011","Lead","CHILLICOTHE","MO","0"
"1321220510251","2021","Lead","SAINT JOSEPH","MO",""
"1312210065468","2012","Lead","KANSAS CITY","MO",""
"1395090475841","1995","Lead","WASHINGTON","MO",""
"1310208251672","2010","Lead","KANSAS CITY","MO",""
"1398120223060","1998","Lead","GLOVER","MO","5"
"1304202424495","2004","Lead","OZARK","MO",""
"1313211794452","2013","Lead","SEDALIA","MO",""
"1304202368015","2004","Lead","WASHINGTON","MO",""
"1317215876677","2017","Lead","NEVADA","MO",""
"1321219799400","2021","Lead","SAINT JOSEPH","MO",""
"1318217357906","2018","Lead","JEFFERSON CITY","MO","0"
"1313211534603","2013","Lead","SEDALIA","MO","0"
"1313211465253","2013","Lead","ARNOLD","MO",""
"1307205942220","2007","Lead","FORT LEONARD WOOD","MO",""
"1306204289274","2006","Lead","MONROE CITY","MO","0"
"1314212796179","2014","Lead","ARNOLD","MO",""
"1317216206882","2017","Lead","SEDALIA","MO",".68"
"1399135142216","1999","Lead","CENTRALIA","MO",""
"1315214187864","2015","Lead","SAINT LOUIS","MO",""
"1310208608531","2010","Lead","HIGH RIDGE","MO","0"
"1308208987370","2008","Lead","SAINT LOUIS","MO",""
"1301150297594","2001","Lead","FENTON","MO",""
"1314217578739","2014","Lead","NEOSHO","MO","0"
"1316215178005","2016","Lead","KANSAS CITY","MO",""
"1301150344911","2001","Lead","SEDALIA","MO",""
"1319218018481","2019","Lead","JOPLIN","MO",""
"1318216908057","2018","Lead","SAINT JOSEPH","MO",""
"1389035155314","1989","Lead","TRENTON","MO",""
"1317216080667","2017","Lead","SAINT LOUIS","MO",""
"1313211267986","2013","Lead","NEOSHO","MO",""
"1317216623708","2017","Lead","WHITEMAN AIR FORCE BASE","MO",""
"1320218753527","2020","Lead","LEBANON","MO",""
"1315214287777","2015","Lead","EXCELSIOR SPRINGS","MO",""
"1301203123942","2001","Lead","KANSAS CITY","MO",""
"1303202004343","2003","Lead","KANSAS CITY","MO",""
"1315213791876","2015","Lead","FORT LEONARD WOOD","MO",""
"1306207948124","2006","Lead","MANSFIELD","MO",""
"1319217898422","2019","Lead","MANSFIELD","MO",""
"1302200401863","2002","Lead","JEFFERSON CITY","MO","48"
"1301150134310","2001","Lead","VERSAILLES","MO",""
"1305203649948","2005","Lead","MONETT","MO",".3"
"1306204468060","2006","Lead","SAINT LOUIS","MO",""
"1317216241303","2017","Lead","O FALLON","MO",""
"1305203589460","2005","Lead","MONETT","MO",""
"1307205996212","2007","Lead","MARSTON","MO",""
"1311209274176","2011","Lead","GARDEN CITY","MO",""
"1317215910833","2017","Lead","SAINT JOSEPH","MO",""
"1309207154966","2009","Lead","SAINT CHARLES","MO",""
"1316215207960","2016","Lead","CAMDENTON","MO",""
"1396100137987","1996","Lead","TRENTON","MO","41"
"1311208996963","2011","Lead","CARTHAGE","MO",""
"1311214478707","2011","Lead","INDEPENDENCE","MO",""
"1313211246398","2013","Lead","JACKSON","MO",""
"1319218269607","2019","Lead","NEOSHO","MO","0"
"1307205702172","2007","Lead","CARTHAGE","MO",""
"1312210650824","2012","Lead","SAINT LOUIS","MO",""
"1389035590532","1989","Lead","SENECA","MO","0"
"1310208091862","2010","Lead","JACKSON","MO",""
"1313210940274","2013","Lead","SAINT CHARLES","MO",""
"1319219439585","2019","Lead","FENTON","MO",""
"1304202385706","2004","Lead","WASHINGTON","MO","1"
"1305203157728","2005","Lead","SAINT LOUIS","MO",""
"1320219373166","2020","Lead","SPRINGFIELD","MO",""
"1309207526183","2009","Lead","CASSVILLE","MO",""
"1310208362222","2010","Lead","EXCELSIOR SPRINGS","MO",""
"1302200797367","2002","Lead","FESTUS","MO",""
"1317216384370","2017","Lead","MARYVILLE","MO",""
"1301150431676","2001","Lead","CUBA","MO","0"
"1318217364126","2018","Lead","JEFFERSON CITY","MO","5.92"
"1393075069296","1993","Lead","CARTHAGE","MO",""
"1310209865056","2010","Lead","MANSFIELD","MO",""
"1304202506489","2004","Lead","WARRENTON","MO",""
"1314212412124","2014","Lead","SAINT JOSEPH","MO",""
"1312214478873","2012","Lead","INDEPENDENCE","MO",""
"1301155100237","2001","Lead","SAINT LOUIS","MO",""
"1318217208281","2018","Lead","SAINT LOUIS","MO",""
"1303201167184","2003","Lead","SULLIVAN","MO",""
"1305203989138","2005","Lead","KANSAS CITY","MO",""
"1308206439832","2008","Lead","ADVANCE","MO",""
"1301150457719","2001","Lead","SPRINGFIELD","MO",""
"1301155045382","2001","Lead","SAINT LOUIS","MO",""
"1313211291366","2013","Lead","KANSAS CITY","MO",""
"1305206075475","2005","Lead","HIGH HILL","MO",""
"1301150735405","2001","Lead","COLUMBIA","MO",""
"1321219793460","2021","Lead","MARYVILLE","MO",""
"1312210254292","2012","Lead","WARRENTON","MO","0"
"1302200377036","2002","Lead","WENTZVILLE","MO",""
"1302200038329","2002","Lead","VERSAILLES","MO",""
"1314212535569","2014","Lead","WHITEMAN AIR FORCE BASE","MO",""
"1308206664652","2008","Lead","KANSAS CITY","MO",""
"1303201299928","2003","Lead","SEDALIA","MO",""
"1304202118939","2004","Lead","ARNOLD","MO",""
"1313211268014","2013","Lead","WAPPAPELLO","MO",""
"1317216595886","2017","Lead","KANSAS CITY","MO",""
"1315214351912","2015","Lead","SAINT LOUIS","MO",""
"1317215891971","2017","Lead","SPRINGFIELD","MO",""
"1319217875665","2019","Lead","SAINT LOUIS","MO",""
"1301150007779","2001","Lead","SPRINGFIELD","MO",""
"1389035686625","1989","Lead","SIKESTON","MO",""
"1321219971633","2021","Lead","FARMINGTON","MO","0"
"1312210735039","2012","Lead","POPLAR BLUFF","MO",""
"1309207217365","2009","Lead","SHELBINA","MO",""
"1305203192657","2005","Lead","KANSAS CITY","MO",""
"1315214052639","2015","Lead","GARDEN CITY","MO",""
"1391055498380","1991","Lead","BERKELEY","MO",""
"1316215172659","2016","Lead","JOPLIN","MO",".47"
"1320219439623","2020","Lead","FENTON","MO",""
"1396105098065","1996","Lead","HIGH RIDGE","MO",""
"1306204658658","2006","Lead","KINGSVILLE","MO",""
"1302200426397","2002","Lead","KANSAS CITY","MO",""
"1312210129627","2012","Lead","WRIGHT CITY","MO",""
"1301150344974","2001","Lead","KANSAS CITY","MO",""
"1315213938398","2015","Lead","MEXICO","MO",""
"1302202112278","2002","Lead","CHILLICOTHE","MO",""
"1317215808751","2017","Lead","UNION","MO",""
"1316215423878","2016","Lead","MOBERLY","MO",""
"1390040063075","1990","Lead","CARTHAGE","MO",""
"1318217500596","2018","Lead","HIGH RIDGE","MO","0"
"1303201482472","2003","Lead","SPRINGFIELD","MO","0"
"1311209213420","2011","Lead","WASHINGTON","MO",""
"1311209587005","2011","Lead","EARTH CITY","MO",""
"1307205301233","2007","Lead","COLUMBIA","MO",""
"1313214477162","2013","Lead","WARRENTON","MO","0"
"1303201358569","2003","Lead","HIGH RIDGE","MO",""
"1311209863974","2011","Lead","SEYMOUR","MO",""
"1309207642505","2009","Lead","KINGSVILLE","MO",""
"1308206801615","2008","Lead","JEFFERSON CITY","MO",""
"1388025510064","1988","Lead","SAINT LOUIS","MO",""
"1304202830042","2004","Lead","WENTZVILLE","MO",".0075"
"1312210256537","2012","Lead","OZARK","MO",""
"1308208081024","2008","Lead","KANSAS CITY","MO",""
"1317216505750","2017","Lead","SAINT LOUIS","MO",""
"1313211406095","2013","Lead","HAZELWOOD","MO","24.96"
"1319217794938","2019","Lead","KANSAS CITY","MO",""
"1319217975972","2019","Lead","FORT LEONARD WOOD","MO",""
"1317216057176","2017","Lead","SLATER","MO",""
"1303201199256","2003","Lead","MONROE CITY","MO","0"
"1313211693496","2013","Lead","SEYMOUR","MO",""
"1302200760066","2002","Lead","WEST PLAINS","MO",""
"1320219247513","2020","Lead","JONESBURG","MO",""
"1304202370072","2004","Lead","CAMDENTON","MO",""
"1316215042502","2016","Lead","CASSVILLE","MO",""
"1308206296345","2008","Lead","KANSAS CITY","MO",""
"1306204905196","2006","Lead","SAINT LOUIS","MO",""
"1321219549146","2021","Lead","OZARK","MO",""
"1317216188730","2017","Lead","CAMDENTON","MO",""
"1321220107991","2021","Lead","SULLIVAN","MO",""
"1319218369318","2019","Lead","JEFFERSON CITY","MO","0"
"1309207388618","2009","Lead","ARNOLD","MO",""
"1318216874281","2018","Lead","OZARK","MO",""
"1313211271325","2013","Lead","SAINT LOUIS","MO",""
"1319217959030","2019","Lead","CAPE GIRARDEAU","MO",""
"1309208987329","2009","Lead","SAINT LOUIS","MO",""
"1312210291264","2012","Lead","JEFFERSON CITY","MO",""
"1305204023206","2005","Lead","SAINT LOUIS","MO",""
"1313211131786","2013","Lead","HARRISONVILLE","MO",""
"1320219009723","2020","Lead","SOUTH WEST CITY","MO","0"
"1312210242727","2012","Lead","WHITEMAN AIR FORCE BASE","MO",""
"1388025674603","1988","Lead","HIGH RIDGE","MO",""
"1310208221325","2010","Lead","MARYVILLE","MO",""
"1316215719358","2016","Lead","JACKSON","MO",""
"1310208541641","2010","Lead","GRAIN VALLEY","MO","0"
"1305203517661","2005","Lead","KINGSVILLE","MO",""
"1315214446953","2015","Lead","INDEPENDENCE","MO",""
"1302200473623","2002","Lead","HARRISONVILLE","MO",""
"1316215477062","2016","Lead","SAINT LOUIS","MO",""
"1317216406595","2017","Lead","JOPLIN","MO",""
"1315214295685","2015","Lead","WASHINGTON","MO",""
"1319217797570","2019","Lead","KANSAS CITY","MO",""
"1307205889761","2007","Lead","MOUNT VERNON","MO",""
"1301150104988","2001","Lead","LEES SUMMIT","MO",""
"1390045814884","1990","Lead","CENTRALIA","MO",""
"1315214219204","2015","Lead","AVA","MO",""
"1312210517785","2012","Lead","JACKSON","MO",""
"1317216329108","2017","Lead","SAINT LOUIS","MO",""
"1321219893423","2021","Lead","CHILLICOTHE","MO",""
"1303201299880","2003","Lead","CHILLICOTHE","MO",""
"1315214083723","2015","Lead","SPRINGFIELD","MO",""
"1310208105458","2010","Lead","KANSAS CITY","MO",""
"1315213876891","2015","Lead","SEDALIA","MO",""
"1317216390575","2017","Lead","JOPLIN","MO","0"
"1389030021733","1989","Lead","CARTHAGE","MO","64"
"1308206230346","2008","Lead","MONROE CITY","MO",""
"1320218892798","2020","Lead","SPRINGFIELD","MO",""
"1302200931929","2002","Lead","KANSAS CITY","MO",""
"1307205255110","2007","Lead","SAINT CLAIR","MO",""
"1319219408224","2019","Lead","SAVANNAH","MO",""
"1318220356834","2018","Lead","VERSAILLES","MO",""
"1304202916894","2004","Lead","EUREKA","MO",""
"1301155005097","2001","Lead","EUREKA","MO",""
"1389035719602","1989","Lead","HANNIBAL","MO",""
"1301150331041","2001","Lead","SAINT LOUIS","MO",""
"1310208734549","2010","Lead","CAPE GIRARDEAU","MO",""
"1301155097001","2001","Lead","SEDALIA","MO",""
"1387010091003","1987","Lead","JEFFERSON CITY","MO",""
"1393070368079","1993","Lead","KANSAS CITY","MO",""
"1301150626036","2001","Lead","SPRINGFIELD","MO","0"
"1317215876588","2017","Lead","FORT LEONARD WOOD","MO",""
"1316215302997","2016","Lead","SIKESTON","MO",""
"1308206667166","2008","Lead","CAPE GIRARDEAU","MO",""
"1301150738540","2001","Lead","CAPE GIRARDEAU","MO",""
"1397115275075","1997","Lead","GLASGOW","MO",""
"1312210537763","2012","Lead","SOUTH WEST CITY","MO","0"
"1388025671379","1988","Lead","CENTRALIA","MO",""
"1305203927987","2005","Lead","GRAIN VALLEY","MO","0"
"1388025820097","1988","Lead","CARTHAGE","MO","703"
"1388025820097","1988","Lead","CARTHAGE","MO","0"
"1315215268576","2015","Lead","JEFFERSON CITY","MO","0"
"1307205405487","2007","Lead","EUREKA","MO",""
"1305203829027","2005","Lead","SPRINGFIELD","MO","15.1658"
"1321219810393","2021","Lead","NEOSHO","MO","0"
"1387010060539","1987","Lead","SAINT LOUIS","MO",""
"1319217887621","2019","Lead","SAINT LOUIS","MO",""
"1315214084509","2015","Lead","MONROE CITY","MO","0"
"1314214466714","2014","Lead","SAINT LOUIS","MO",""
"1318216803953","2018","Lead","MONETT","MO",".16"
"1314214478998","2014","Lead","INDEPENDENCE","MO",""
"1320218780637","2020","Lead","FORT LEONARD WOOD","MO",""
"1314213071778","2014","Lead","MARSTON","MO",""
"1316215331707","2016","Lead","MONETT","MO",".33"
"1390045003023","1990","Lead","CUBA","MO",""
"1315213924463","2015","Lead","JEFFERSON CITY","MO","13"
"1306204311930","2006","Lead","SAINT LOUIS","MO",""
"1305203416918","2005","Lead","MARYVILLE","MO",""
"1319218157244","2019","Lead","KANSAS CITY","MO",""
"1314212488264","2014","Lead","SEDALIA","MO",""
"1387010072027","1987","Lead","SIKESTON","MO",""
"1314212781215","2014","Lead","GARDEN CITY","MO",""
"1321219841879","2021","Lead","JACKSON","MO",""
"1388025980309","1988","Lead","FENTON","MO",""
"1320219027339","2020","Lead","HAZELWOOD","MO","10.76"
"1317216131831","2017","Lead","BLOOMSDALE","MO",""
"1389035093931","1989","Lead","BONNE TERRE","MO","5"
"1319220190223","2019","Lead","JOPLIN","MO",""
"1321219848645","2021","Lead","HIGH RIDGE","MO",""
"1304202453395","2004","Lead","TRENTON","MO","45"
"1308206371635","2008","Lead","COLUMBIA","MO",".003"
"1306204744155","2006","Lead","SHELBINA","MO",""
"1301150331181","2001","Lead","KANSAS CITY","MO",""
"1311213172846","2011","Lead","KANSAS CITY","MO",""
"1315213535394","2015","Lead","CAPE GIRARDEAU","MO",""
"1304202306419","2004","Lead","MANSFIELD","MO",""
"1307205935430","2007","Lead","SLATER","MO",""
"1306204340006","2006","Lead","CAMDENTON","MO",""
"1320218822613","2020","Lead","MONETT","MO",".12"
"1319218512477","2019","Lead","SPRINGFIELD","MO",""
"1311209203734","2011","Lead","SAINT LOUIS","MO",""
"1321219730898","2021","Lead","MARSTON","MO",""
"1316215600798","2016","Lead","TROY","MO","0"
"1305203294121","2005","Lead","WASHINGTON","MO",".005"
"1307205463553","2007","Lead","WARRENTON","MO",""
"1318216914224","2018","Lead","WAPPAPELLO","MO",""
"1315214083444","2015","Lead","INDEPENDENCE","MO",""
"1317216355798","2017","Lead","GARDEN CITY","MO",""
"1321220236222","2021","Lead","HAZELWOOD","MO","11.1"
"1307206137414","2007","Lead","WEST PLAINS","MO",""
"1317216149183","2017","Lead","SAINT JOSEPH","MO",""
"1317215895689","2017","Lead","ANDERSON","MO",""
"1315213791888","2015","Lead","NEVADA","MO",""
"1318216976629","2018","Lead","MEXICO","MO",""
"1303201526062","2003","Lead","JACKSON","MO","1.3"
"1305203849688","2005","Lead","VERSAILLES","MO",""
"1315213849122","2015","Lead","WHITEMAN AIR FORCE BASE","MO",""
"1316215587369","2016","Lead","MANSFIELD","MO",""
"1315213906629","2015","Lead","JEFFERSON CITY","MO",""
"1321220013433","2021","Lead","NEOSHO","MO",""
"1315213613906","2015","Lead","LEBANON","MO",""
"1307205783754","2007","Lead","MONROE CITY","MO","0"
"1316215351812","2016","Lead","SEDALIA","MO",""
"1320219188986","2020","Lead","GARDEN CITY","MO",""
"1312210385668","2012","Lead","INDEPENDENCE","MO",""
"1314212929285","2014","Lead","SAINT LOUIS","MO",""
"1311209882897","2011","Lead","SAINT CLAIR","MO","0"
"1315214144901","2015","Lead","MARYVILLE","MO",""
"1395090373996","1995","Lead","SAINT LOUIS","MO",""
"1302200846044","2002","Lead","SEDALIA","MO",""
"1301202116226","2001","Lead","JOPLIN","MO",""
"1305203161753","2005","Lead","CHILLICOTHE","MO",""
"1319217631819","2019","Lead","SPRINGFIELD","MO",""
"1309207550587","2009","Lead","VERSAILLES","MO",""
"1398120315965","1998","Lead","KANSAS CITY","MO",""
"1388025095629","1988","Lead","FENTON","MO",""
"1301150435598","2001","Lead","JEFFERSON CITY","MO",""
"1314213004916","2014","Lead","SPRINGFIELD","MO",""
"1306204658619","2006","Lead","WARRENSBURG","MO",""
"1304202882635","2004","Lead","UNION","MO",""
"1315213653809","2015","Lead","SAINT LOUIS","MO",""
"1319220186124","2019","Lead","KAISER","MO",""
"1389030018651","1989","Lead","HANNIBAL","MO",""
"1317218549069","2017","Lead","FARMINGTON","MO","0"
"1300140135536","2000","Lead","WASHINGTON","MO","0"
"1318217512058","2018","Lead","LEBANON","MO",""
"1394085153765","1994","Lead","JEFFERSON CITY","MO","20"
"1312209909997","2012","Lead","SAINT JOSEPH","MO",""
"1301150612935","2001","Lead","KANSAS CITY","MO",""
"1321220512887","2021","Lead","KINGSVILLE","MO",""
"1317215956069","2017","Lead","LEBANON","MO",""
"1316215265051","2016","Lead","SPRINGFIELD","MO","1.13"
"1315214192003","2015","Lead","EUREKA","MO",""
"1305203847619","2005","Lead","MONROE CITY","MO","0"
"1303201960984","2003","Lead","LEBANON","MO",""
"1318217222405","2018","Lead","HIGH RIDGE","MO",""
"1391050041348","1991","Lead","BRIDGETON","MO",""
"1314212304950","2014","Lead","KANSAS CITY","MO",""
"1304202224782","2004","Lead","SAINT LOUIS","MO",""
"1302200225163","2002","Lead","KANSAS CITY","MO",""
"1303201368154","2003","Lead","CAPE GIRARDEAU","MO",""
"1320218915193","2020","Lead","TROY","MO","0"
"1320218667350","2020","Lead","HOPKINS","MO",""
"1304206075451","2004","Lead","HIGH HILL","MO",""
"1302203009333","2002","Lead","WASHINGTON","MO",""
"1307205330691","2007","Lead","MARYVILLE","MO",""
"1319217747106","2019","Lead","MEXICO","MO",""
"1321220462814","2021","Lead","SPRINGFIELD","MO",""
"1312214486413","2012","Lead","MOBERLY","MO",""
"1301150654933","2001","Lead","ROLLA","MO",""
"1313211100401","2013","Lead","JACKSON","MO",""
"1321220516241","2021","Lead","MOBERLY","MO",""
"1388025477819","1988","Lead","MANCHESTER","MO",""
"1303204070039","2003","Lead","SAINT CHARLES","MO",""
"1305203720608","2005","Lead","SAINT PETERS","MO",""
"1302200242170","2002","Lead","SAINT PETERS","MO",""
"1305203844220","2005","Lead","MARSTON","MO",""
"1399130641006","1999","Lead","SAINT PETERS","MO",""
"1396100056100","1996","Lead","SEDALIA","MO","0"
"1313211399201","2013","Lead","PALMYRA","MO","0"
"1305203688534","2005","Lead","SAINT LOUIS","MO",".1"
"1307205168659","2007","Lead","SAINT CHARLES","MO",""
"1391055734483","1991","Lead","SAINT LOUIS","MO",""
"1321219699257","2021","Lead","FENTON","MO",""
"1303201971189","2003","Lead","CENTRALIA","MO","0"
"1307205325588","2007","Lead","SEDALIA","MO",".68"
"1314213604832","2014","Lead","PECULIAR","MO",""
"1311209565441","2011","Lead","EUREKA","MO",""
"1321219790209","2021","Lead","KANSAS CITY","MO",""
"1312210586121","2012","Lead","PALMYRA","MO","0"
"1301155008877","2001","Lead","MOSCOW MILLS","MO",""
"1395095155750","1995","Lead","SAINT LOUIS","MO",""
"1388025886829","1988","Lead","LONEDELL","MO","0"
"1316215253574","2016","Lead","SAINT LOUIS","MO",""
"1305203474630","2005","Lead","SAINT LOUIS","MO",""
"1389035458429","1989","Lead","JEFFERSON CITY","MO",""
